module	offset	module_bytes	derived_bytes
AMDPRDPS	0x0001D2	4110B9FA	4110B9FE
AMDPRDPS	0x0001DA	5E30BB7A	4A30BB80
AMDPRDPS	0x000224	4110B9FA	4110B9FE
AMDPRDPS	0x00022C	5E30BB7A	4A30BB80
AMDPRDPS	0x00024A	47F0B52A	47F0B52E
AMDPRDPS	0x00024E	4190BBE0	4190BBE8
AMDPRDPS	0x000274	4190BBE0	4190BBE8
AMDPRDPS	0x0002AC	4190BBE0	4190BBE8
AMDPRDPS	0x0002CE	D203BBAE	D203BBB6
AMDPRDPS	0x0002DA	9660BBFF	9660BC07
AMDPRDPS	0x0002FC	4150B57E	4150B582
AMDPRDPS	0x000336	B79A5020	4190BBE8
AMDPRDPS	0x00039C	B9FE45E0	18924A90
AMDPRDPS	0x0003B4	183947F0	4190BBE8
AMDPRDPS	0x0003BC	BBE05830	5890BBD6
AMDPRDPS	0x0003C4	BBCE47F0	5490BBD2
AMDPRDPS	0x0003F4	4990B9E2	5890BBBE
AMDPRDPS	0x000410	BB9AD200	18965E90
AMDPRDPS	0x00041C	BD324770	D500BD39
AMDPRDPS	0x00043E	BBCFD229	F3634033
AMDPRDPS	0x00047A	45E0B702	4110BA02
AMDPRDPS	0x000488	4770B4BE	91A0BC07
AMDPRDPS	0x0004BE	47E0B4BA	9140BC07
AMDPRDPS	0x0004E8	5890BBAE	47F0B4DA
AMDPRDPS	0x0004EC	06901876	5890BBB6
AMDPRDPS	0x000504	5890BBCE	945FBC07
AMDPRDPS	0x000514	199747D0	18730670
AMDPRDPS	0x00051E	4190BBE0	4A20B9E8
AMDPRDPS	0x000522	58909004	4190BBE8
AMDPRDPS	0x000548	4780B52A	BF9FC03C
AMDPRDPS	0x000558	4770B224	BF9FC03C
AMDPRDPS	0x000560	D201C829	94F7C81C
AMDPRDPS	0x00057A	58F0BBD2	45E0B7D4
AMDPRDPS	0x000590	98ECD00C	58D0F654
AMDPRDPS	0x00059A	BC8A4110	D21D4001
AMDPRDPS	0x0005AC	9180C07B	9680BC07
AMDPRDPS	0x0005DA	98ECD00C	58D0F60A
AMDPRDPS	0x0005E6	18199680	4190BBE8
AMDPRDPS	0x0005F4	4770B5B8	BF9FC03C
AMDPRDPS	0x000608	4190BBE0	90ECBB0A
AMDPRDPS	0x000622	BBCF9240	F3634001
AMDPRDPS	0x000628	DC054001	92404007
AMDPRDPS	0x000648	F3842000	41700001
AMDPRDPS	0x00064C	5000DC07	F3842000
AMDPRDPS	0x0006A4	BD319240	F3214008
AMDPRDPS	0x0006C2	F3842000	41700001
AMDPRDPS	0x0006C6	50009240	F3842000
AMDPRDPS	0x000722	45E0B702	4110BA02
AMDPRDPS	0x00072A	07FE90EC	98ECBB0A
AMDPRDPS	0x000730	D203BA8A	90ECBA52
AMDPRDPS	0x000756	D5039000	5890BA8E
AMDPRDPS	0x000772	58F0C5DC	41100003
AMDPRDPS	0x00077C	07FE90EC	98ECBA52
AMDPRDPS	0x000782	41700001	90ECD00C
AMDPRDPS	0x00078A	F3842000	41300001
AMDPRDPS	0x00078E	50009240	F3842000
AMDPRDPS	0x0007C2	07FE90EC	98ECD00C
AMDPRDPS	0x0007C8	F3634001	90ECBACE
AMDPRDPS	0x0007F8	07FE90EC	98ECBACE
AMDPRDPS	0x0007FE	18514140	90ECBA92
AMDPRDPS	0x000822	4770B826	BFAF4000
AMDPRDPS	0x000854	4000D501	18745840
AMDPRDPS	0x0008A0	5000D503	D2034004
AMDPRDPS	0x0008B8	500445E0	D2034008
AMDPRDPS	0x0008C6	59A05000	58A04008
AMDPRDPS	0x0008E2	500445E0	D2034008
AMDPRDPS	0x0008EC	D5015008	47F0B8F4
AMDPRDPS	0x0008F0	400C47B0	D5015008
AMDPRDPS	0x00091E	4710B7F4	9180BD3B
AMDPRDPS	0x000926	BFAFC03C	47F0B93E
AMDPRDPS	0x00092A	4770B90E	BFAFC03C
AMDPRDPS	0x00093C	41700004	58A0C03C
AMDPRDPS	0x000968	07FE90E3	98ECBA92
AMDPRDPS	0x00096E	905CBB5A	90E3BB46
AMDPRDPS	0x00097C	4770B95E	BFAF4000
AMDPRDPS	0x00098C	D5015008	58404000
AMDPRDPS	0x0009AC	59A04004	58A07008
AMDPRDPS	0x0009C0	4008D203	D2037008
AMDPRDPS	0x0009E2	40001864	D2037000
AMDPRDPS	0x0009F8	4710B94E	9180BD3B
AMDPRDPS	0x000A00	985CBB5A	98E3BB46
AMDPRDPS	0x000A0A	000D0800	00080009
AMDPRDPS	0x000A0C	08001000	0009000D
AMDPRDPS	0x000A0E	1000D500	000D0800
AMDPRDPS	0x000A10	D5009000	08001000
AMDPRDPS	0x000A12	9000BCF1	1000D500
AMDPRDPS	0x000A14	BCF1D200	D5009000
AMDPRDPS	0x000A1A	7000D200	D200BCF9
AMDPRDPS	0x000A20	70000000	D2004058
AMDPRDPS	0x000A28	00000BA4	00000BAC
AMDPRDPS	0x000A2C	00000BAC	00000BA8
AMDPRDPS	0x000A30	00000000	00000BB0
AMDPRDPS	0x000BA8	00000002	00000001
AMDPRDPS	0x000BAA	00020000	00010000
AMDPRDPS	0x000BAC	00000003	00000002
AMDPRDPS	0x000BAE	00030000	00020000
AMDPRDPS	0x000BB0	00000004	00000003
AMDPRDPS	0x000BB2	00040000	00030000
AMDPRDPS	0x000BB4	00000020	00000004
AMDPRDPS	0x000BB6	00200000	00040000
AMDPRDPS	0x000BB8	00000040	00000020
AMDPRDPS	0x000BBC	FFFFFFF4	00000040
AMDPRDPS	0x000BC0	FFFFFFF8	FFFFFFF4
AMDPRDPS	0x000BC4	FFFFFFF9	FFFFFFF8
AMDPRDPS	0x000BC8	FFFFFFE0	FFFFFFF9
AMDPRDPS	0x000BCC	FFFFFFC0	FFFFFFE0
AMDPRDPS	0x000BD0	00000018	FFFFFFC0
AMDPRDPS	0x000BD4	0000001E	00000018
AMDPRDPS	0x000BD8	00000020	0000001E
AMDPRDPS	0x000BE0	00000000	00000020
AMDPRDPS	0x000BF4	00000FFF	FFFFFFE0
AMDPRDPS	0x000BF8	00000000	FFFFF000
AMDPRDPS	0x000BFC	00000000	00000FFF
AMDPRDPS	0x000C08	FFFF0000	0001C1E2
AMDPRDPS	0x000C09	FF000000	01C1E2C9
AMDPRDPS	0x000C0A	00000000	C1E2C9C4
AMDPRDPS	0x000C0E	00000000	4040FFFF
AMDPRDPS	0x000C1E	D7E2E6FF	C3E4D9D9
AMDPRDPS	0x000C32	C5D9C1D3	D6D5D3E8
AMDPRDPS	0x000C5A	40C3D6E4	40E3C8D9
AMDPRDPS	0x000C62	D6E340C2	40C3D6E4
AMDPRDPS	0x000C77	D9C5E2E2	D9C5C1D3
AMDPRDPS	0x000C92	D2C5E840	E2E3D6D9
AMDPRDPS	0x000CBC	E240C3D6	D9C5C7C9
AMDPRDPS	0x000CDA	D940D9C5	C961D640
AMDPRDPS	0x000CF1	C2D3C540	D9C5C3D3
AMDPRDPS	0x000D01	D3C9D5C5	E3D640D5
AMDPRDPS	0x000D66	60F7C7D7	C7D7D9E2
AMDPRDPS	0x000D86	60F2C6D7	C6D7D9E2
AMDPREAD	0x000006	50D0BDCA	50D0BD8E
AMDPREAD	0x000022	4130BCFA	4130BCBE
AMDPREAD	0x00003C	D203BE36	D203BDFE
AMDPREAD	0x00006A	41A0BE92	41A0BE5A
AMDPREAD	0x00008C	0A169110	1F884080
AMDPREAD	0x0000C0	0A0A5010	9680BF0A
AMDPREAD	0x0000DA	B0E21828	5880C7B4
AMDPREAD	0x0000F0	B0F81828	D203BDEA
AMDPREAD	0x0000FC	C7B4D203	BF8FBDEA
AMDPREAD	0x000108	C7B0BF8F	18878B80
AMDPREAD	0x000120	58286024	4A70BD72
AMDPREAD	0x000148	5080BE22	41800001
AMDPREAD	0x000150	0A0A47F0	1F88BF87
AMDPREAD	0x000164	18124100	12884770
AMDPREAD	0x00016A	41101000	07FE9140
AMDPREAD	0x00016C	10000A0A	9140BF0A
AMDPREAD	0x000188	4780B190	1F880680
AMDPREAD	0x0001A8	D2015012	1F00BF07
AMDPREAD	0x0001B4	C07F1F00	00000000
AMDPREAD	0x00020E	4770B214	9120BF0A
AMDPREAD	0x000244	4740B174	45E0BBC8
AMDPREAD	0x000268	BDBA4110	58D0D004
AMDPREAD	0x00026C	10000A0A	98ECD00C
AMDPREAD	0x000272	BF4258D0	1F444040
AMDPREAD	0x0002B6	BF5ED203	1F44BF47
AMDPREAD	0x0002CC	4770B3C2	9140BF0A
AMDPREAD	0x0002FA	BE644770	1F44BF47
AMDPREAD	0x000330	C69C4080	BF475005
AMDPREAD	0x000348	C844BE5A	1F44BF47
AMDPREAD	0x000362	C07A4770	BF4FBF26
AMDPREAD	0x00036E	BF4FBF5E	BF675005
AMDPREAD	0x0003BC	9102BF42	9140BF0A
AMDPREAD	0x0003D4	9102BF42	4880BE10
AMDPREAD	0x0003EC	41400001	5880BE02
AMDPREAD	0x00042E	4000D203	50E0BDEE
AMDPREAD	0x00044C	4770B452	BF475005
AMDPREAD	0x00046C	BF46BE6C	1F44BF47
AMDPREAD	0x0004A2	4780B5F2	1F88BF87
AMDPREAD	0x0004C6	58A0C66C	BFAFC7B0
AMDPREAD	0x000506	A000A000	BFA75005
AMDPREAD	0x000556	A000A000	58A0BDEA
AMDPREAD	0x000584	58A68024	5880BDEA
AMDPREAD	0x0005A6	8B600002	182A1879
AMDPREAD	0x0005AE	41968024	BF875005
AMDPREAD	0x0005CA	1F88BF87	BF875005
AMDPREAD	0x0005E2	B62CD203	12224770
AMDPREAD	0x0005EC	B7001222	4980BE0E
AMDPREAD	0x000626	80012001	4140BDFA
AMDPREAD	0x00065C	BE278001	5820BDFA
AMDPREAD	0x000676	47E0B67C	947F2000
AMDPREAD	0x00067A	96802000	BF875005
AMDPREAD	0x00068A	D2032004	1F88BF87
AMDPREAD	0x0006A4	80004780	5880BF0E
AMDPREAD	0x0006C8	4770B6CE	D203500C
AMDPREAD	0x0006E6	40805010	D2015010
AMDPREAD	0x0006F0	B700D201	BF875005
AMDPREAD	0x0006FA	B700BF87	58E0BDEE
AMDPREAD	0x0006FE	5005D201	07FEBF47
AMDPREAD	0x000700	D2015012	BF475005
AMDPREAD	0x00071C	BF46BE6C	BF475005
AMDPREAD	0x00076A	B770D201	BFA75005
AMDPREAD	0x000774	B77ABFA7	58A0C7B4
AMDPREAD	0x000780	58A0C7B4	947FC07B
AMDPREAD	0x0007A6	59A05008	95008000
AMDPREAD	0x0007C2	B810D500	45E0BBC8
AMDPREAD	0x0007D2	9501BE4A	41700001
AMDPREAD	0x0007DA	92018000	07004510
AMDPREAD	0x0007F0	58110000	1FAA43A0
AMDPREAD	0x000804	43608000	D2008000
AMDPREAD	0x00080A	197A47D0	94DFBF0A
AMDPREAD	0x000828	1F00BF07	00000000
AMDPREAD	0x00087E	5EA0C058	1FAA5880
AMDPREAD	0x0008B4	B26ED20B	58905008
AMDPREAD	0x0008CC	9108BF42	D201BE3A
AMDPREAD	0x00091C	45E0BA3C	D201BE3A
AMDPREAD	0x000968	4710BCBA	48905012
AMDPREAD	0x000986	BCBA1879	18095F00
AMDPREAD	0x000996	20048E00	45E0BA7C
AMDPREAD	0x0009A2	45E0BA88	18470640
AMDPREAD	0x0009D6	4A10200C	18A75EA0
AMDPREAD	0x0009E4	5EA0200C	41700001
AMDPREAD	0x0009E8	50A0BE2E	58A0BDEA
AMDPREAD	0x000A32	4780BA38	1F7707FE
AMDPREAD	0x000A34	BA3850A0	07FE94F7
AMDPREAD	0x000A36	50A0BE22	94F7BF0A
AMDPREAD	0x000A44	BF421222	07FE5990
AMDPREAD	0x000A46	12224770	59902008
AMDPREAD	0x000A64	4770BA4C	59902004
AMDPREAD	0x000A74	47B0BA7A	D200BE12
AMDPREAD	0x000A82	BE4A2000	50E0BDEE
AMDPREAD	0x000AD4	4780BADA	41A0BE5A
AMDPREAD	0x000AE4	9200A058	91802000
AMDPREAD	0x000B02	BF56C044	9102C07F
AMDPREAD	0x000B2E	BB6ED201	D201BE08
AMDPREAD	0x000B38	BB68D201	4130BD16
AMDPREAD	0x000B5C	BB6ED201	D201BE08
AMDPREAD	0x000B62	BE4047F0	58E0BDEE
AMDPREAD	0x000B66	BB68D201	07FE4110
AMDPREAD	0x000B68	D201BE40	4110BF1E
AMDPREAD	0x000B94	4C40BDBA	4840BD7E
AMDPREAD	0x000B98	88400009	9108BE53
AMDPREAD	0x000BB4	4360BE8A	4A40BE50
AMDPREAD	0x000BB8	1FA61E4A	4800BE4E
AMDPREAD	0x000BCC	00201D04	07FE0700
AMDPREAD	0x000BCE	1D044110	07004510
AMDPREAD	0x000C02	00005031	4110BCBA
AMDPREAD	0x000C10	30304780	07FE9110
AMDPREAD	0x000C12	4780BCD0	9110BF0A
AMDPREAD	0x000C62	C1729240	5880C030
AMDPREAD	0x000C94	58103044	41D0F0FC
AMDPREAD	0x000CA0	50054440	9110BF0A
AMDPREAD	0x000CAE	05EF47F0	96805004
AMDPREAD	0x000CB6	F11898EC	9620BF0A
AMDPREAD	0x000CC0	9110BF42	80000CC4
AMDPREAD	0x000CC4	47E0BCC8	00000000
AMDPREAD	0x000D1C	00000001	00000000
AMDPREAD	0x000D78	00003960	00010005
AMDPREAD	0x000D7A	3960C000	00050012
AMDPREAD	0x000D7C	C0000000	00120085
AMDPREAD	0x000D7E	0000E2E8	00850100
AMDPREAD	0x000D80	E2E8E2E4	01000F09
AMDPREAD	0x000D82	E2E4E3F1	0F091008
AMDPREAD	0x000D84	E3F14040	1008FFFF
AMDPREAD	0x000D86	40400200	FFFFD200
AMDPREAD	0x000D88	02002400	D2008000
AMDPREAD	0x000DDC	D24FABD5	00000FFF
AMDPREAD	0x000DE0	A816D21C	00001000
AMDPREAD	0x000DE2	D21CABD5	10000000
AMDPREAD	0x000DE4	ABD5AB7E	00000100
AMDPREAD	0x000DE8	D24FAEB1	00000001
AMDPREAD	0x000DF8	A029D207	00000000
AMDPREAD	0x000E04	41700001	00000000
AMDPREAD	0x000E0E	C0041377	00000000
AMDPREAD	0x000E10	13775E70	00000000
AMDPREAD	0x000E12	5E70A705	00000000
AMDPREAD	0x000E19	000FFF00	C1D4C4E2
AMDPREAD	0x000E21	00010000	D7D9C5C6
AMDPREAD	0x000E28	4780A025	00000000
AMDPREAD	0x000E32	000045E0	FFFFFFFF
AMDPREAD	0x000E36	A24F9240	0000003F
AMDPREAD	0x000E3A	A9670000	0000FFFF
AMDPREAD	0x000E5C	C6D6D9D4	87000E60
AMDPREAD	0x000F1A	C5D9D481	0000E2E8
AMDPREAD	0x000F1B	D9D481D5	00E2E8E2
AMDPREAD	0x000F1C	D481D5C5	E2E8E2E4
AMDPREAD	0x000F24	61D640C5	40404040
AMDPREAD	0x000F30	E2E8E2E4	00000000
AMDPRFDS	0x00005A	9200A7B8	9200A780
AMDPRFDS	0x0000B8	947FA7BC	947FA784
AMDPRFDS	0x0000C0	5850A72D	5850A6F5
AMDPRFDS	0x0000F6	47F0B15C	9180A784
AMDPRFDS	0x000114	45E0A209	47F0B15C
AMDPRFDS	0x000138	9502A7BA	9502A782
AMDPRFDS	0x000148	9503A7BA	9503A782
AMDPRFDS	0x000158	9504A7BA	9504A782
AMDPRFDS	0x000168	45E0A0A9	45E0A087
AMDPRFDS	0x00016C	9500A7B8	9500A780
AMDPRFDS	0x000178	9140A7BB	9140A783
AMDPRFDS	0x0001C8	90ECA47D	90ECA471
AMDPRFDS	0x00026A	5850A72D	5850A6F5
AMDPRFDS	0x0002B2	5850A72D	5850A6F5
AMDPRFDS	0x0002FA	98ECA47D	98ECA471
AMDPRFDS	0x000300	90ECA4B9	90ECA4AD
AMDPRFDS	0x000346	5950A6AD	4950A3A1
AMDPRFDS	0x00035C	9202A7BA	9202A782
AMDPRFDS	0x000364	5950A69D	4950A39B
AMDPRFDS	0x00037A	5950A6B5	4950A3A5
AMDPRFDS	0x000390	9201A7BA	9201A782
AMDPRFDS	0x000398	5950A699	4950A399
AMDPRFDS	0x0003AC	5950A6A5	4950A68F
AMDPRFDS	0x0003C2	9203A7BA	9203A782
AMDPRFDS	0x0003CA	5950A69D	4950A39B
AMDPRFDS	0x0003E0	5950A6AD	4950A3A1
AMDPRFDS	0x0003F6	9204A7BA	9204A782
AMDPRFDS	0x0003FE	5950A699	4950A399
AMDPRFDS	0x00041A	9201A7B8	9201A780
AMDPRFDS	0x000422	9202A7B8	9202A780
AMDPRFDS	0x00042A	9203A7B8	9203A780
AMDPRFDS	0x00042E	98ECA4B9	98ECA4AD
AMDPRFDS	0x000434	90ECA4F5	90ECA4E9
AMDPRFDS	0x000488	94FDA7BB	94FDA783
AMDPRFDS	0x0004B4	5950A6A1	4950A39D
AMDPRFDS	0x000506	947FA7BB	947FA783
AMDPRFDS	0x00050A	5800A731	5800A6F9
AMDPRFDS	0x000536	5850A6F9	BF5FA6C1
AMDPRFDS	0x000546	B54E58F0	58F0A6F5
AMDPRFDS	0x000568	A6995950	5950A6C1
AMDPRFDS	0x000570	B52C5850	5850A6F5
AMDPRFDS	0x000584	05EF98EC	98ECA4E9
AMDPRFDS	0x00058A	07FE90EC	90ECA525
AMDPRFDS	0x000610	45E0A24F	47F0B5FC
AMDPRFDS	0x000614	47F0B600	9205A780
AMDPRFDS	0x000618	9205A7B8	9500A780
AMDPRFDS	0x000652	A7155000	47F0B6B4
AMDPRFDS	0x000656	A72547F0	12554770
AMDPRFDS	0x000664	A7BC4710	9208A780
AMDPRFDS	0x00066C	A7B847F0	58F0C014
AMDPRFDS	0x000680	A6CD4770	D203A6D9
AMDPRFDS	0x0006B2	B6A05800	47F0B6B4
AMDPRFDS	0x0006B6	A7155000	12554770
AMDPRFDS	0x0006C4	B6B29120	9208A780
AMDPRFDS	0x0006CC	B6BE9208	9202A780
AMDPRFDS	0x0006D0	A7B847F0	9108A783
AMDPRFDS	0x000718	D201A97D	9110A783
AMDPRFDS	0x00074C	B73A9203	4950A3A1
AMDPRFDS	0x00075C	B74A9207	45E0A26B
AMDPRFDS	0x000782	A7155000	5800A6ED
AMDPRFDS	0x00078E	A7255F00	D503A6ED
AMDPRFDS	0x00079C	A6DD47D0	41000001
AMDPRFDS	0x0007D8	A97F94EF	9202A780
AMDPRFDS	0x0007DC	A7BB47F0	18010600
AMDPRFDS	0x00083A	B8684100	9500A780
AMDPRFDS	0x000860	06F095F9	920CA780
AMDPRFDS	0x000864	F00047D0	41000001
AMDPRFDS	0x00086C	A7B84100	5000A6B1
AMDPRFDS	0x000876	5000A6E9	47F0B862
AMDPRFDS	0x00087A	190547D0	920BA780
AMDPRFDS	0x00087E	B82847F0	9500A780
AMDPRFDS	0x0008D4	B8C25900	920BA780
AMDPRFDS	0x0008DC	B8CA920B	5800A6ED
AMDPRFDS	0x0008F6	190F47D0	47F0B90E
AMDPRFDS	0x0008FA	B8E450F0	41F00004
AMDPRFDS	0x00091E	A7BB50F0	9208A780
AMDPRFDS	0x000926	B9189208	9202A780
AMDPRFDS	0x00092A	A7B847F0	9500A780
AMDPRFDS	0x000944	D503A721	5800A6ED
AMDPRFDS	0x00095E	190F47D0	9110A783
AMDPRFDS	0x0009A0	D201A97D	9110A783
AMDPRFDS	0x0009C4	06005000	D503C014
AMDPRFDS	0x000A2A	D501A97D	9209A780
AMDPRFDS	0x000A2E	A7B64770	47F0BA22
AMDPRFDS	0x000A32	BA1C9209	9202A780
AMDPRFDS	0x000A3A	BA2C9202	9202A780
AMDPRFDS	0x000A3E	A7B847F0	9500A780
AMDPRFDS	0x000AA0	A97D5460	9104A784
AMDPRFDS	0x000AB0	A7BC47E0	00000000
AMDPRFDS	0x000AB8	5020BAA4	4060BA9A
AMDPRFDS	0x000AE2	18720670	5870A705
AMDPRFDS	0x000AF4	A73DD203	5E20A68D
AMDPRFDS	0x000AF8	50007000	5870A729
AMDPRFDS	0x000B04	5E20A6A5	9108A784
AMDPRFDS	0x000B18	47E0BB0E	9101A783
AMDPRFDS	0x000B32	9104A7BC	D203A735
AMDPRFDS	0x000B38	BB2A5870	5870A711
AMDPRFDS	0x000B5E	AC255070	5870A6F5
AMDPRFDS	0x000B84	A74A9240	9110A784
AMDPRFDS	0x000B94	41700001	5870A715
AMDPRFDS	0x000BF6	A76941F0	9610A784
AMDPRFDS	0x000BFA	00071FF7	4A50A3A7
AMDPRFDS	0x000C1E	5070A745	5850A6F5
AMDPRFDS	0x000C3A	4150502C	41700001
AMDPRFDS	0x000C78	700145E0	41700020
AMDPRFDS	0x000C84	BC744110	5850A735
AMDPRFDS	0x000C90	41700020	9104A783
AMDPRFDS	0x000C9C	5850A76D	D24FAE79
AMDPRFDS	0x000CCA	5870A72D	58D0FA7E
AMDPRFDS	0x000CEA	9604A7BB	94FBA784
AMDPRFDS	0x000CF2	9500A779	5E50A68D
AMDPRFDS	0x000CFA	9608A7BC	9203A780
AMDPRFDS	0x000CFE	47F0BCEE	98ECA525
AMDPRFDS	0x000D04	A7BC5020	90ECA615
AMDPRFDS	0x000D24	D24F7001	D203A6FD
AMDPRFDS	0x000D2A	9104A7BC	BF7FA721
AMDPRFDS	0x000D3C	BD2A5870	D203A701
AMDPRFDS	0x000D42	5070A735	5870A6F5
AMDPRFDS	0x000DA4	7001D24F	98ECA615
AMDPRFDS	0x000DAA	70014140	90ECA561
AMDPRFDS	0x000DD8	47D0BDDE	D207A92E
AMDPRFDS	0x000E46	58F0C004	9101A784
AMDPRFDS	0x000E64	47F0BE72	41700001
AMDPRFDS	0x000E6C	4770BE82	5070A6C5
AMDPRFDS	0x000E7C	F0004770	47F0BE68
AMDPRFDS	0x000E80	BE6A9601	9202A780
AMDPRFDS	0x000E84	A7BC4170	9500A780
AMDPRFDS	0x000EAA	4770BF62	9500A780
AMDPRFDS	0x000ED2	BF5A58F0	5870A6C9
AMDPRFDS	0x000EF6	A70158F0	5870A6C9
AMDPRFDS	0x000F1A	A70158F0	5870A6C9
AMDPRFDS	0x000F3E	A70158F0	9204A780
AMDPRFDS	0x000F42	C0041E7F	41700001
AMDPRFDS	0x000F4A	70004740	5070A6C9
AMDPRFDS	0x000F54	1EF706F0	47F0BF40
AMDPRFDS	0x000F58	95F9F000	9204A780
AMDPRFDS	0x000F5C	47D0BF48	9500A780
AMDPRFDS	0x000FDE	9101A7BC	5870A6AD
AMDPRFDS	0x00100A	41F5AEFD	47F0A007
AMDPRFDS	0x00100E	D207F000	9205A780
AMDPRFDS	0x001016	4C50A6AB	9202A780
AMDPRFDS	0x00101E	D204F000	9203A780
AMDPRFDS	0x001022	A7155E70	98ECA561
AMDPRFDS	0x001028	5070A6E5	90ECA651
AMDPRFDS	0x00109C	D22FAE5A	98ECA651
AMDPRFDS	0x0010A2	D24FAEB1	90ECA59D
AMDPRFDS	0x001104	4450A3E1	98ECA59D
AMDPRFDS	0x00110A	000158F0	90ECA5D9
AMDPRFDS	0x001126	98ECA5A9	9501A780
AMDPRFDS	0x001138	A7B84770	9507A780
AMDPRFDS	0x00114A	A7B84770	950CA780
AMDPRFDS	0x00115C	A7B84770	950BA780
AMDPRFDS	0x00116E	A7B84770	9509A780
AMDPRFDS	0x001180	A7B84770	9505A780
AMDPRFDS	0x001192	A7B84770	9504A780
AMDPRFDS	0x0011A4	A7B84770	9506A780
AMDPRFDS	0x0011B6	A7B84770	950AA780
AMDPRFDS	0x0011C8	A7B84770	9503A780
AMDPRFDS	0x0011DA	A7B84770	D210AE22
AMDPRFDS	0x0011E0	D216AE5A	D24FAE79
AMDPRFDS	0x0011FC	D210AE5A	98ECA5D9
AMDPRFDS	0x001202	D24FAEB1	90ECA435
AMDPRFDS	0x00121E	98ECA5E5	9101C07A
AMDPRFDS	0x001234	180458F0	4120001E
AMDPRFDS	0x001242	C07A4770	98ECA435
AMDPRFDS	0x001248	4140AEAD	90E4D00C
AMDPRFDS	0x00127C	C0041F11	98E4D00C
AMDPRFDS	0x001286	DD4D3000	90ECD00C
AMDPRFDS	0x001292	C0145870	9500A780
AMDPRFDS	0x0012BA	A2FB58F0	5870A6C9
AMDPRFDS	0x0012DE	A70158F0	9206A780
AMDPRFDS	0x0012E2	C0041E7F	41700001
AMDPRFDS	0x0012EA	70004740	5070A6C9
AMDPRFDS	0x0012F4	1EF706F0	9500A780
AMDPRFDS	0x00132E	A79541F0	98ECD00C
AMDPRFDS	0x001334	1FF541EF	90ECD00C
AMDPRFDS	0x00135A	9640A7BC	9140A784
AMDPRFDS	0x001378	47F0A387	41700001
AMDPRFDS	0x001380	47E0A393	5070A6B5
AMDPRFDS	0x00138C	D507A966	9140A784
AMDPRFDS	0x0013AA	47D0A361	920AA780
AMDPRFDS	0x0013AE	9140A7BC	98ECD00C
AMDPRFDS	0x0013B4	A3B15870	00010002
AMDPRFDS	0x0013B6	5870A6ED	00020003
AMDPRFDS	0x0013B8	A6ED4C70	00030005
AMDPRFDS	0x0013BA	4C70A6AB	00050006
AMDPRFDS	0x0013BC	A6AB4117	00060007
AMDPRFDS	0x0013BE	411796FC	00070008
AMDPRFDS	0x0013C0	96FCD204	00080009
AMDPRFDS	0x0013C2	D204A715	0009001C
AMDPRFDS	0x0013C4	A7151000	001C0050
AMDPRFDS	0x0013C6	100047F0	00500051
AMDPRFDS	0x0013C8	47F0A3B5	00510100
AMDPRFDS	0x0013CA	A3B5920A	0100DD00
AMDPRFDS	0x0013CC	920AA7B8	DD003000
AMDPRFDS	0x0013D2	D00C07FE	D200F001
AMDPRFDS	0x0013D8	DD003000	DC00F000
AMDPRFDS	0x0013DE	D200F001	D2007000
AMDPRFDS	0x0013E4	DC00F000	D2003000
AMDPRFDS	0x0013EA	D2007000	D200A92E
AMDPRFDS	0x0013F0	D2003000	D2007001
AMDPRFDS	0x0013F6	D200A966	DC007000
AMDPRFDS	0x0013FC	D2007001	D200E000
AMDPRFDS	0x001402	DC007000	D200A92E
AMDPRFDS	0x0016A8	00000000	00000004
AMDPRFDS	0x0016AA	00000000	00040000
AMDPRFDS	0x0016AC	00000000	0000000C
AMDPRFDS	0x0016B0	00000000	00000010
AMDPRFDS	0x0016B4	00000001	00000014
AMDPRFDS	0x0016B8	00000002	00000018
AMDPRFDS	0x0016BA	00020000	00180000
AMDPRFDS	0x0016BC	00000003	00000020
AMDPRFDS	0x0016C0	00000004	01000000
AMDPRFDS	0x0016C8	00000006	00000001
AMDPRFDS	0x0016DC	00000010	00000000
AMDPRFDS	0x0016F0	00000051	00000000
AMDPRFDS	0x001758	00000000	FFFFFFFC
AMDPRFDS	0x001770	00000000	C8C1D9C4
AMDPRFDS	0x001778	00000000	40404040
AMDPRFDS	0x00177E	00000000	D9C5E3E4
AMDPRFDS	0x001784	00000000	C5D8E4C1
AMDPRFDS	0x00178A	00000000	D3C9E2E3
AMDPRFDS	0x00178E	0000FFFF	C1E2C9C4
AMDPRFDS	0x001792	FFFC0000	D6C6C6C8
AMDPRFDS	0x001795	00000000	C8C3D6D5
AMDPRFDS	0x001797	00000000	D6D5FFFF
AMDPRFDS	0x0017A0	00000000	40404040
AMDPRFDS	0x001964	40404040	00000000
AMDPRFDS	0x0019A4	00000000	0C000000
AMDPRFDS	0x0019AF	00000000	20001018
AMDPRFDS	0x0019B0	00000000	00101800
AMDPRFDS	0x0019B1	00000000	10180000
AMDPRFDS	0x0019B2	00000000	18000000
AMDPRFDS	0x0019C1	00000000	1400001C
AMDPRFDS	0x0019C2	00000000	00001C00
AMDPRFDS	0x0019C4	00000000	1C000000
AMDPRFDS	0x0019CF	00000000	04000000
AMDPRFDS	0x0019E2	00000000	08000000
AMDPRFDS	0x001A64	00000000	D7C5D9D4
AMDPRFDS	0x001AA0	C1D5C5D5	D7C5D9D4
AMDPRFDS	0x001ADC	C1D5C5D5	40E3C8D9
