module	ifox_rc	start	deck_bytes	job
BLSCRQST	0000	05:34:36	1680	IFX0023/JOB00317
ISTEC000	0000	05:34:36	240	IFX0023/JOB00317
IEBVMS	0000	05:34:37	7520	IFX0023/JOB00317
HMASMASM	0000	05:34:37	5680	IFX0023/JOB00317
ISTOCCCN	0000	05:34:37	3200	IFX0023/JOB00317
IDCCDCO	0000	05:34:38	1360	IFX0023/JOB00317
IGG020P1	0008	05:34:38	3600	IFX0023/JOB00317
ISTINCLM	0000	05:34:39	880	IFX0023/JOB00317
IEAVTSDO	0000	05:34:39	2400	IFX0023/JOB00317
IDCSA05	0000	05:34:39	1600	IFX0023/JOB00317
IEFJCDLT	0000	05:34:40	560	IFX0023/JOB00317
IFNX4E	0000	05:34:40	3200	IFX0023/JOB00317
IDA0200S	0000	05:34:40	2640	IFX0023/JOB00317
IFG0191X	0000	05:34:41	3200	IFX0023/JOB00317
IDCTSPR0	0000	05:38:42	2800	IFX0024/JOB00319
IGFDU1	0000	05:38:43	1040	IFX0024/JOB00319
IKT09405	0000	05:38:43	560	IFX0024/JOB00319
IGG0CLAS	0000	05:38:43	6560	IFX0024/JOB00319
IEFRPREP	0000	05:38:43	2000	IFX0024/JOB00319
ISTCFCS1	0000	05:38:44	3280	IFX0024/JOB00319
ISTOCCDF	0000	05:38:44	1440	IFX0024/JOB00319
HMASMTAD	0000	05:38:44	1280	IFX0024/JOB00319
IEBGSCAN	0000	05:38:45	6400	IFX0024/JOB00319
IEAVNP08	0012	05:38:45	4560	IFX0024/JOB00319
IEFVGM3	0000	05:38:45	880	IFX0024/JOB00319
ISDADCK1	0008	05:38:45	6720	IFX0024/JOB00319
IGG0197U	0000	05:38:46	1840	IFX0024/JOB00319
IEAVGPRR	0008	05:38:46	4960	IFX0024/JOB00319
IDCTSNC0	0000	05:38:47	320	IFX0024/JOB00319
ISTINCV6	0000	05:38:47	960	IFX0024/JOB00319
BLSSASXB	0000	05:38:47	1040	IFX0024/JOB00319
IERRPO	0000	05:38:47	1760	IFX0024/JOB00319
IRBMFINP	0000	05:38:48	23680	IFX0024/JOB00319
BLSRDUCL	0000	05:38:49	800	IFX0024/JOB00319
IEDQE4	0008	05:38:49	560	IFX0024/JOB00319
IDA0192Z	0000	05:38:49	11520	IFX0024/JOB00319
IGG019PC	0000	05:38:50	640	IFX0024/JOB00319
BLSVRB	0000	05:38:50	3040	IFX0024/JOB00319
IKJRBBMG	0000	05:38:42	1440	IFX0025/JOB00320
BLSTU5	0000	05:38:50	2240	IFX0025/JOB00320
IERAO2	0000	05:38:50	3360	IFX0025/JOB00320
IEFVGM5	0000	05:38:51	640	IFX0025/JOB00320
IGC0002G	0000	05:38:51	2720	IFX0025/JOB00320
IEAVEPD0	0000	05:38:52	1840	IFX0025/JOB00320
AMDPRCVT	0000	05:38:53	9600	IFX0025/JOB00320
IGG019PQ	0000	05:38:53	560	IFX0025/JOB00320
IEFAB480	0000	05:38:53	5360	IFX0025/JOB00320
HEWLFINT	0000	05:38:53	6960	IFX0025/JOB00320
ICGDSS06	0000	05:38:54	2800	IFX0025/JOB00320
IEAVTRT1	0008	05:38:54	3120	IFX0025/JOB00320
IDCCDMG	0000	05:38:55	2000	IFX0025/JOB00320
IRBMFLDV	0000	05:38:55	4080	IFX0025/JOB00320
IFDMSG73	0000	05:38:55	1440	IFX0025/JOB00320
ISTDCC13	0000	05:38:55	880	IFX0025/JOB00320
IEAVEQV0	0000	05:38:55	4560	IFX0025/JOB00320
IKJEGLST	0008	05:38:56	6400	IFX0025/JOB00320
IDCTSCO0	0000	05:38:57	1600	IFX0025/JOB00320
IGE0604C	0000	05:38:57	1040	IFX0025/JOB00320
IEFAB479	0000	05:38:57	5440	IFX0025/JOB00320
IKJEBEFO	0000	05:38:57	4000	IFX0025/JOB00320
ISTINCRF	0000	05:38:58	2160	IFX0025/JOB00320
IGFPTSIG	0000	05:38:58	1360	IFX0025/JOB00320
IEFSD160	0000	05:38:50	1280	IFX0026/JOB00321
ISTSEC51	0000	05:38:59	1200	IFX0026/JOB00321
IGG019JK	0000	05:38:59	320	IFX0026/JOB00321
IECTCATN	0000	05:38:59	800	IFX0026/JOB00321
IGG019Q7	0008	05:38:59	2640	IFX0026/JOB00321
IFNX6B	0000	05:39:00	8240	IFX0026/JOB00321
IERADL	0000	05:39:01	480	IFX0026/JOB00321
IDCVS01	0000	05:39:01	12800	IFX0026/JOB00321
IEE5503D	0000	05:39:01	1520	IFX0026/JOB00321
IGG019P2	0000	05:39:02	480	IFX0026/JOB00321
IDCIO02	0000	05:39:02	16480	IFX0026/JOB00321
ISTINCL2	0000	05:39:02	880	IFX0026/JOB00321
IEEMPVST	0000	05:39:02	10000	IFX0026/JOB00321
IDCSA09	0000	05:39:03	5200	IFX0026/JOB00321
IERRCJ	0000	05:39:03	2000	IFX0026/JOB00321
IEAVRT01	0000	05:39:03	2400	IFX0026/JOB00321
IKJEFT82	0000	05:39:04	7120	IFX0026/JOB00321
BLSSTCB	0000	05:39:04	1840	IFX0026/JOB00321
IFDOLT41	0000	05:39:04	720	IFX0026/JOB00321
IEAVNP03	0012	05:39:04	17360	IFX0026/JOB00321
IGC0108B	0008	05:39:05	3040	IFX0026/JOB00321
HMASMPGC	0000	05:39:05	3760	IFX0026/JOB00321
IDDWICLS	0000	05:39:06	800	IFX0026/JOB00321
IEAVAD10	0000	05:39:06	1600	IFX0026/JOB00321
IGFPMFRS	0000	05:39:06	720	IFX0026/JOB00321
IFCT2204	0000	05:38:58	4880	IFX0027/JOB00322
IKT09401	0000	05:39:06	800	IFX0027/JOB00322
IEECVFTO	0000	05:39:07	1600	IFX0027/JOB00322
IEAVEE1R	0000	05:39:07	320	IFX0027/JOB00322
IEDQIN	0008	05:39:07	1200	IFX0027/JOB00322
IFG0TC0A	0000	05:39:07	7760	IFX0027/JOB00322
HMASMBUE	0000	05:39:08	3440	IFX0027/JOB00322
IGCA910D	0008	05:39:08	1360	IFX0027/JOB00322
IECLMSGG	0000	05:39:08	1920	IFX0027/JOB00322
IKJEFTE2	0000	05:39:09	320	IFX0027/JOB00322
IGCM010D	0008	05:39:09	1120	IFX0027/JOB00322
ISTZIFID	0000	05:39:09	2320	IFX0027/JOB00322
IEFSDXXX	0000	05:39:10	1840	IFX0027/JOB00322
IDCEV01	0000	05:39:10	6960	IFX0027/JOB00322
IECVITRP	0000	05:39:10	400	IFX0027/JOB00322
IGG019CM	0000	05:39:10	1280	IFX0027/JOB00322
IHDGSP03	0012	05:39:11	2320	IFX0027/JOB00322
IDCBI01	0000	05:39:11	22640	IFX0027/JOB00322
ISTSDCLN	0000	05:39:11	8880	IFX0027/JOB00322
ICBMSG05	0000	05:39:11	15120	IFX0027/JOB00322
BLSCRECV	0000	05:39:12	640	IFX0027/JOB00322
IEBIOE	0000	05:39:12	4080	IFX0027/JOB00322
IFG0552X	0000	05:39:13	2720	IFX0027/JOB00322
IERROC	0000	05:39:14	1360	IFX0027/JOB00322
IFOX0C	0000	05:39:14	3440	IFX0027/JOB00322
IGCFJ10D	0008	05:39:06	3280	IFX0028/JOB00323
IEFTB721	0000	05:39:15	3200	IFX0028/JOB00323
IGG0201P	0000	05:39:15	2080	IFX0028/JOB00323
IFCET005	0000	05:39:16	2800	IFX0028/JOB00323
IHEGSP03	0012	05:39:17	2400	IFX0028/JOB00323
ICGDSBLD	0000	05:39:17	4560	IFX0028/JOB00323
IERAGH	0000	05:39:17	720	IFX0028/JOB00323
IFG019RA	0000	05:39:18	9360	IFX0028/JOB00323
ISTAICPT	0000	05:39:19	3040	IFX0028/JOB00323
AHLWTO	0000	05:39:20	1120	IFX0028/JOB00323
IEDAYOO	0000	05:39:20	3600	IFX0028/JOB00323
IEDQHK	0008	05:39:21	3040	IFX0028/JOB00323
IFFAFA03	0012	05:39:21	3520	IFX0028/JOB00323
IEDSAI	0008	05:39:21	3120	IFX0028/JOB00323
IKTCASCX	0000	05:39:22	1680	IFX0028/JOB00323
IGG0CLAA	0000	05:39:22	6160	IFX0028/JOB00323
IEEMB876	0000	05:39:22	320	IFX0028/JOB00323
IEHDMSGB	0000	05:39:22	400	IFX0028/JOB00323
IFFAFA13	0012	05:39:23	1040	IFX0028/JOB00323
ISTZIFOE	0000	05:39:23	1680	IFX0028/JOB00323
ISTZAF1R	0000	05:39:23	5920	IFX0028/JOB00323
IGG019DD	0000	05:39:24	2240	IFX0028/JOB00323
IDA019RI	0000	05:39:24	6000	IFX0028/JOB00323
IEEZA03D	0000	05:39:15	5120	IFX0029/JOB00324
ISTYTCM1	0000	05:39:25	5760	IFX0029/JOB00324
BNGLOGR2	0000	05:39:25	6320	IFX0029/JOB00324
IKTVTGET	0000	05:39:26	4080	IFX0029/JOB00324
ISTINCTR	0000	05:39:26	3680	IFX0029/JOB00324
IKJRBBMP	0000	05:39:26	3760	IFX0029/JOB00324
IERRCW	0000	05:39:27	640	IFX0029/JOB00324
IEECVFTM	0000	05:39:27	1520	IFX0029/JOB00324
ISTINCD7	0000	05:39:28	640	IFX0029/JOB00324
IEHMVSRV	0000	05:39:28	4400	IFX0029/JOB00324
HMASMRJD	0000	05:39:29	2000	IFX0029/JOB00324
IFCTA105	0000	05:39:29	8480	IFX0029/JOB00324
IGFPMCIH	0000	05:39:29	2000	IFX0029/JOB00324
IEHMVESP	0000	05:39:30	2640	IFX0029/JOB00324
IEHMVESO	0000	05:39:30	1360	IFX0029/JOB00324
IEFVGM67	0000	05:39:30	720	IFX0029/JOB00324
IGG019MD	0000	05:39:30	560	IFX0029/JOB00324
IEFAB496	0004	05:39:30	2800	IFX0029/JOB00324
IEE3603D	0000	05:39:31	5280	IFX0029/JOB00324
IERBGB	0000	05:39:31	4640	IFX0029/JOB00324
IFCT2104	0000	05:39:31	5600	IFX0029/JOB00324
ISTSDCP3	0000	05:39:32	960	IFX0029/JOB00324
ISDAFSC1	0008	05:39:32	4240	IFX0029/JOB00324
IGG0198B	0008	05:39:32	2080	IFX0029/JOB00324
AMDPRMST	0008	05:43:34	7360	IFX0030/JOB00326
IEAVTSL2	0000	05:43:35	4720	IFX0030/JOB00326
ICGDSS05	0000	05:43:35	5120	IFX0030/JOB00326
BLSRMSGD	0000	05:43:36	1520	IFX0030/JOB00326
IEDAY2	0000	05:43:36	1840	IFX0030/JOB00326
ILRFRR01	0008	05:43:36	3840	IFX0030/JOB00326
IEDQNV	0008	05:43:36	1840	IFX0030/JOB00326
IBCDMPRS	0008	05:43:37	26800	IFX0030/JOB00326
IEAVLK02	0008	05:43:37	3040	IFX0030/JOB00326
IDA0231T	0000	05:43:37	3680	IFX0030/JOB00326
IEFVH1	0000	05:43:38	1600	IFX0030/JOB00326
IEAV1052	0008	05:43:38	3920	IFX0030/JOB00326
ISTZBFND	0000	05:43:39	1200	IFX0030/JOB00326
IEDQES	0008	05:43:39	640	IFX0030/JOB00326
IFDOLT31	0000	05:43:40	3600	IFX0030/JOB00326
IFBDCB01	0000	05:43:40	560	IFX0030/JOB00326
IKJEFT30	0000	05:43:40	6880	IFX0030/JOB00326
IEHMVESC	0000	05:43:40	5760	IFX0030/JOB00326
IDCSD01	0000	05:43:41	14960	IFX0030/JOB00326
IFG0194J	0000	05:43:41	8320	IFX0030/JOB00326
ICKTP04	0000	05:43:42	6320	IFX0030/JOB00326
BLSRDULS	0000	05:43:43	1920	IFX0030/JOB00326
IEFU29	0000	05:43:43	240	IFX0030/JOB00326
IEFAB48A	0004	05:43:43	3920	IFX0030/JOB00326
IERRCY	0000	05:43:44	640	IFX0030/JOB00326
IEAVMNTR	0000	05:43:35	2560	IFX0031/JOB00327
IGC0008H	0000	05:43:44	640	IFX0031/JOB00327
IFDOLT56	0000	05:43:44	1360	IFX0031/JOB00327
IEFSD088	0000	05:43:44	640	IFX0031/JOB00327
IGCM810D	0008	05:43:45	1760	IFX0031/JOB00327
AMDSYS05	0000	05:43:45	1680	IFX0031/JOB00327
IEEMB821	0000	05:43:45	5440	IFX0031/JOB00327
AMASPZAP	0000	05:43:46	20160	IFX0031/JOB00327
IECVXURS	0008	05:43:47	400	IFX0031/JOB00327
BLSRVPTC	0000	05:43:47	640	IFX0031/JOB00327
ILRQSRIT	0012	05:43:47	1440	IFX0031/JOB00327
IKJEGEQU	0000	05:43:48	4880	IFX0031/JOB00327
IERROO	0000	05:43:49	1600	IFX0031/JOB00327
ISTINC02	0000	05:43:49	2080	IFX0031/JOB00327
IEDQW42	0008	05:43:49	1200	IFX0031/JOB00327
ISDADHE1	0008	05:43:49	9280	IFX0031/JOB00327
IEDQE6	0008	05:43:49	320	IFX0031/JOB00327
BLSCAINT	0000	05:43:50	1760	IFX0031/JOB00327
IEE4203D	0000	05:43:50	2240	IFX0031/JOB00327
ISTAPC52	0000	05:43:50	1680	IFX0031/JOB00327
IKJEBETA	0008	05:43:50	2400	IFX0031/JOB00327
AMAPTF01	0000	05:43:51	6240	IFX0031/JOB00327
IEFDPOST	0000	05:43:52	560	IFX0031/JOB00327
ISTOCCRT	0000	05:43:52	2160	IFX0031/JOB00327
IECVXSKE	0008	05:43:44	240	IFX0032/JOB00328
IEEVDEV	0000	05:43:52	2160	IFX0032/JOB00328
IDCST01	0000	05:43:53	3040	IFX0032/JOB00328
IKJEFLA	0000	05:43:53	3120	IFX0032/JOB00328
IGC0107C	0000	05:43:53	1120	IFX0032/JOB00328
IGG0325P	0008	05:43:53	2320	IFX0032/JOB00328
IEAVECBV	0000	05:43:54	1520	IFX0032/JOB00328
ICBVPI00	0000	05:43:55	1920	IFX0032/JOB00328
IEE5703D	0000	05:43:55	1360	IFX0032/JOB00328
IGC0002D	0000	05:43:55	1280	IFX0032/JOB00328
IERABN	0000	05:43:56	320	IFX0032/JOB00328
IEDQAT	0008	05:43:56	1040	IFX0032/JOB00328
IEHMVSSX	0000	05:43:56	5600	IFX0032/JOB00328
IGG019IN	0000	05:43:57	5840	IFX0032/JOB00328
IGG0CLBP	0000	05:43:57	6640	IFX0032/JOB00328
IGG0201Y	0000	05:43:58	1600	IFX0032/JOB00328
IDCCDRM	0000	05:43:59	4000	IFX0032/JOB00328
IEAVMWTL	0000	05:43:59	400	IFX0032/JOB00328
IEBDGMSG	0000	05:43:59	6240	IFX0032/JOB00328
IDCCDDL	0000	05:43:59	2800	IFX0032/JOB00328
IDA019RS	0000	05:44:00	6480	IFX0032/JOB00328
ISTZKFCB	0000	05:44:00	560	IFX0032/JOB00328
IGE0704A	0000	05:44:00	960	IFX0032/JOB00328
BLSRESAR	0000	05:44:00	1120	IFX0032/JOB00328
IERAOU	0000	05:44:01	480	IFX0032/JOB00328
ICKIO02	0000	05:43:52	9120	IFX0033/JOB00329
IER9BN	0000	05:44:02	320	IFX0033/JOB00329
IDCRD01	0000	05:44:02	4080	IFX0033/JOB00329
IEECVET9	0000	05:44:02	1440	IFX0033/JOB00329
IEESB606	0000	05:44:03	560	IFX0033/JOB00329
IFCEXXX2	0000	05:44:03	11040	IFX0033/JOB00329
IEAVTLCL	0000	05:44:03	4480	IFX0033/JOB00329
IGG0192H	0000	05:44:04	1600	IFX0033/JOB00329
IERABO	0000	05:44:04	320	IFX0033/JOB00329
IGG0CLCC	0000	05:44:05	7040	IFX0033/JOB00329
ISTZDFI0	0000	05:44:05	1200	IFX0033/JOB00329
IKJEFT52	0000	05:44:05	720	IFX0033/JOB00329
IEHATLAS	0000	05:44:06	6400	IFX0033/JOB00329
ISTINCXR	0000	05:44:06	1520	IFX0033/JOB00329
AMDPRPMG	0000	05:44:06	2400	IFX0033/JOB00329
IEFAB4M6	0000	05:44:07	720	IFX0033/JOB00329
IFCS0155	0000	05:44:07	2880	IFX0033/JOB00329
BLSRLIST	0000	05:44:07	3200	IFX0033/JOB00329
IECQBFG1	0000	05:44:07	480	IFX0033/JOB00329
IFCETRN0	0000	05:44:08	8880	IFX0033/JOB00329
IEBUPXIT	0000	05:44:08	4080	IFX0033/JOB00329
IERROB	0000	05:44:09	2400	IFX0033/JOB00329
AMDSYS00	0000	05:44:09	3840	IFX0033/JOB00329
IEAVAD02	0000	05:44:09	1120	IFX0033/JOB00329
IEAVLK01	0008	05:44:09	5120	IFX0033/JOB00329
IEBDRD	0008	05:44:01	3360	IFX0034/JOB00330
IGCMN10D	0008	05:44:10	2880	IFX0034/JOB00330
IRBMFRHR	0000	05:44:11	5200	IFX0034/JOB00330
IDCLM01	0000	05:44:11	18640	IFX0034/JOB00330
IEHDMSGS	0000	05:44:11	5840	IFX0034/JOB00330
IEE6903D	0000	05:44:12	2400	IFX0034/JOB00330
IGARPT01	0004	05:44:12	8720	IFX0034/JOB00330
BLSVUCB	0000	05:44:13	3040	IFX0034/JOB00330
ISTCSCLG	0000	05:44:14	640	IFX0034/JOB00330
ISTINCU8	0000	05:44:14	480	IFX0034/JOB00330
IGG0CLDC	0000	05:44:14	3600	IFX0034/JOB00330
IGG019CI	0000	05:44:14	560	IFX0034/JOB00330
IERADQ	0000	05:44:14	480	IFX0034/JOB00330
IDCTU01	0000	05:44:15	8080	IFX0034/JOB00330
IEFAB4EE	0000	05:44:15	2160	IFX0034/JOB00330
IDCLR01	0000	05:44:15	34080	IFX0034/JOB00330
IEDQWH	0008	05:44:16	2240	IFX0034/JOB00330
IDDWIMRG	0000	05:44:16	400	IFX0034/JOB00330
IGCD310D	0008	05:44:16	2800	IFX0034/JOB00330
ISTNSC00	0000	05:44:17	18560	IFX0034/JOB00330
IGG019GA	0000	05:44:18	5600	IFX0034/JOB00330
IFCTC205	0000	05:44:18	7200	IFX0034/JOB00330
IGG0325D	0008	05:44:19	1760	IFX0034/JOB00330
ISTSC020	0000	05:44:19	3600	IFX0034/JOB00330
IEEVPTH	0000	05:44:19	8720	IFX0034/JOB00330
IRBMFTCH	0000	05:44:10	640	IFX0035/JOB00331
IFG0196Q	0000	05:44:20	1520	IFX0035/JOB00331
IEFVFB	0000	05:44:21	3280	IFX0035/JOB00331
IGFDT1	0000	05:44:21	2800	IFX0035/JOB00331
IEEMB804	0000	05:44:21	3280	IFX0035/JOB00331
IOEDKCLS	0000	05:44:22	640	IFX0035/JOB00331
ISDADHE0	0008	05:44:22	4240	IFX0035/JOB00331
ICKSA05	0000	05:44:22	1520	IFX0035/JOB00331
IDA019R2	0000	05:44:23	4960	IFX0035/JOB00331
IEEMB816	0000	05:44:23	4720	IFX0035/JOB00331
IEFAB489	0000	05:44:24	5840	IFX0035/JOB00331
ISTINCD3	0000	05:44:24	2080	IFX0035/JOB00331
IGG019BD	0000	05:44:24	720	IFX0035/JOB00331
IKTOMIDS	0000	05:44:25	3760	IFX0035/JOB00331
IKJEFP00	0000	05:44:25	16480	IFX0035/JOB00331
IGC0009H	0000	05:44:26	2240	IFX0035/JOB00331
IEHLIST2	0000	05:44:26	8480	IFX0035/JOB00331
IGG0CLAR	0000	05:44:26	2000	IFX0035/JOB00331
BLSUPUTA	0000	05:44:27	640	IFX0035/JOB00331
ICB2ATTN	0000	05:44:27	1840	IFX0035/JOB00331
BLSFGG00	0000	05:44:27	1520	IFX0035/JOB00331
IEDQUI	0008	05:44:27	320	IFX0035/JOB00331
ISTZFFDB	0000	05:44:28	1200	IFX0035/JOB00331
IEFQB550	0000	05:44:28	2320	IFX0035/JOB00331
IGG019PO	0000	05:48:23	640	IFX0036/JOB00333
FCB3STD3	0000	05:48:23	320	IFX0036/JOB00333
IKJEFT09	0000	05:48:23	1440	IFX0036/JOB00333
IFDMSG50	0000	05:48:24	3520	IFX0036/JOB00333
IFCETRN4	0000	05:48:24	6400	IFX0036/JOB00333
IGG0CLAF	0000	05:48:25	6800	IFX0036/JOB00333
IGC00020	0000	05:48:25	2960	IFX0036/JOB00333
IEFAB4FF	0000	05:48:26	1120	IFX0036/JOB00333
IGE0119I	0000	05:48:26	1440	IFX0036/JOB00333
IFCEC165	0000	05:48:26	18880	IFX0036/JOB00333
ILRSRT	0008	05:48:27	6400	IFX0036/JOB00333
IFDOLT10	0000	05:48:28	720	IFX0036/JOB00333
IEE7703D	0000	05:48:28	1040	IFX0036/JOB00333
IEECB866	0000	05:48:28	8800	IFX0036/JOB00333
IGG019AD	0000	05:48:29	560	IFX0036/JOB00333
IGG0191D	0000	05:48:29	1920	IFX0036/JOB00333
IKJCT466	0000	05:48:30	1040	IFX0036/JOB00333
AMDPRDPS	0000	05:48:30	5440	IFX0036/JOB00333
IOEDKGET	0000	05:48:30	1520	IFX0036/JOB00333
ICB2SIOF	0000	05:48:30	1120	IFX0036/JOB00333
IDCRS01	0000	05:48:31	26480	IFX0036/JOB00333
BLSUMONT	0000	05:48:31	480	IFX0036/JOB00333
IGG019GD	0000	05:48:31	3040	IFX0036/JOB00333
BLSRSURB	0000	05:48:32	4880	IFX0036/JOB00333
ISTRCC52	0000	05:48:32	1760	IFX0036/JOB00333
ISTYTCM3	0000	05:48:23	5520	IFX0037/JOB00334
IFDOLT23	0000	05:48:33	6080	IFX0037/JOB00334
ISTNMCCI	0000	05:48:33	1280	IFX0037/JOB00334
IERAPF	0000	05:48:33	1760	IFX0037/JOB00334
IGCFI10D	0008	05:48:33	2720	IFX0037/JOB00334
IERAPA	0000	05:48:33	960	IFX0037/JOB00334
IGG0192I	0000	05:48:34	1520	IFX0037/JOB00334
IGG019CX	0000	05:48:34	480	IFX0037/JOB00334
IGC1006F	0000	05:48:34	1680	IFX0037/JOB00334
IEBMCM	0000	05:48:35	1200	IFX0037/JOB00334
IGG0CLBU	0000	05:48:35	1520	IFX0037/JOB00334
IKJEBEMA	0000	05:48:35	5840	IFX0037/JOB00334
ISDAAPR1	0008	05:48:36	10000	IFX0037/JOB00334
ISTINCW7	0000	05:48:36	640	IFX0037/JOB00334
IGCDL10D	0008	05:48:36	2320	IFX0037/JOB00334
IER9BO	0000	05:48:37	400	IFX0037/JOB00334
IGG019RW	0000	05:48:37	320	IFX0037/JOB00334
ISTZBM0K	0000	05:48:37	1280	IFX0037/JOB00334
IKJEFF06	0000	05:48:37	1520	IFX0037/JOB00334
IEAVTSLR	0000	05:48:37	3520	IFX0037/JOB00334
BLSCANLI	0000	05:48:38	1440	IFX0037/JOB00334
ICKSD02	0000	05:48:38	11440	IFX0037/JOB00334
ICGDSB05	0000	05:48:38	1680	IFX0037/JOB00334
IGG0191L	0000	05:48:39	1760	IFX0037/JOB00334
IFDOLT98	0000	05:48:39	4400	IFX0037/JOB00334
IGCM510D	0008	05:48:32	1040	IFX0038/JOB00335
IGG0196R	0000	05:48:40	1680	IFX0038/JOB00335
IGCAC10D	0008	05:48:41	1200	IFX0038/JOB00335
IFFAGA07	0012	05:48:41	4000	IFX0038/JOB00335
ISTINCF1	0000	05:48:41	800	IFX0038/JOB00335
IEDQAL	0008	05:48:41	480	IFX0038/JOB00335
IGCV010D	0008	05:48:42	2000	IFX0038/JOB00335
IEAFTIHS	0000	05:48:42	8720	IFX0038/JOB00335
IEAVNP12	0012	05:48:42	6080	IFX0038/JOB00335
IFDOLT00	0000	05:48:43	3600	IFX0038/JOB00335
IGG019I2	0000	05:48:44	5760	IFX0038/JOB00335
IFDMSG54	0000	05:48:44	800	IFX0038/JOB00335
IFCETRN2	0000	05:48:44	4480	IFX0038/JOB00335
ISTZBFIF	0000	05:48:45	4400	IFX0038/JOB00335
IFG0196U	0000	05:48:45	1840	IFX0038/JOB00335
IFCE2860	0000	05:48:46	28720	IFX0038/JOB00335
ISTZIFCB	0000	05:48:47	4000	IFX0038/JOB00335
IDCTSUV0	0000	05:48:47	2000	IFX0038/JOB00335
ISTZFFEA	0000	05:48:47	1280	IFX0038/JOB00335
ILRSRB01	0008	05:48:47	1680	IFX0038/JOB00335
HMASMSUP	0000	05:48:48	4320	IFX0038/JOB00335
IGCM410D	0008	05:48:48	1920	IFX0038/JOB00335
IDCRS04	0000	05:48:48	14240	IFX0038/JOB00335
AMDPRFUB	0000	05:48:49	2400	IFX0038/JOB00335
IHJACP00	0000	05:48:49	4160	IFX0038/JOB00335
ILRJTERM	0000	05:48:40	1120	IFX0039/JOB00336
IDA019S6	0000	05:48:50	2720	IFX0039/JOB00336
IFG0199E	0000	05:48:51	3040	IFX0039/JOB00336
ICKIN01	0000	05:48:51	21760	IFX0039/JOB00336
IERAGP	0000	05:48:52	2000	IFX0039/JOB00336
IGC0110D	0008	05:48:52	1840	IFX0039/JOB00336
ISTSDCC4	0000	05:48:52	1440	IFX0039/JOB00336
IEAVTSL1	0000	05:48:53	4400	IFX0039/JOB00336
BLSCFREE	0000	05:48:53	1280	IFX0039/JOB00336
IEFAB485	0004	05:48:53	5840	IFX0039/JOB00336
IGG019VV	0000	05:48:53	640	IFX0039/JOB00336
IEBCONP2	0000	05:48:54	400	IFX0039/JOB00336
IDCRD05	0000	05:48:54	17280	IFX0039/JOB00336
IERADM	0000	05:48:55	400	IFX0039/JOB00336
IEBIMAGE	0000	05:48:55	23360	IFX0039/JOB00336
IFDMSG53	0000	05:48:56	880	IFX0039/JOB00336
IEFAB4EF	0000	05:48:56	2640	IFX0039/JOB00336
IEDQNA	0000	05:48:56	400	IFX0039/JOB00336
IDCTSCT0	0000	05:48:56	320	IFX0039/JOB00336
AHLCWRIT	0000	05:48:56	11120	IFX0039/JOB00336
IEDQAV	0008	05:48:57	560	IFX0039/JOB00336
BLSSLCCV	0000	05:48:57	1040	IFX0039/JOB00336
IGG019R3	0008	05:48:58	1360	IFX0039/JOB00336
IEFAB494	0000	05:48:58	3440	IFX0039/JOB00336
IGG019M1	0000	05:48:58	560	IFX0039/JOB00336
IED1303D	0008	05:48:50	800	IFX0040/JOB00337
BLSUMONC	0000	05:48:59	480	IFX0040/JOB00337
IEFAB4M5	0000	05:48:59	1440	IFX0040/JOB00337
IGG03002	0000	05:48:59	1760	IFX0040/JOB00337
BLST02	0000	05:49:00	640	IFX0040/JOB00337
IEDQ12	0000	05:49:00	1040	IFX0040/JOB00337
ICBVTP01	0000	05:49:00	2880	IFX0040/JOB00337
ISTZFMBB	0000	05:49:01	3760	IFX0040/JOB00337
IEFQB555	0000	05:49:01	2320	IFX0040/JOB00337
BLSRFUCB	0000	05:49:01	2160	IFX0040/JOB00337
IKT09413	0000	05:49:02	640	IFX0040/JOB00337
IGG019VJ	0000	05:49:02	800	IFX0040/JOB00337
BLSRSAPC	0000	05:49:02	1200	IFX0040/JOB00337
IFFPIAPG	0000	05:49:02	5680	IFX0040/JOB00337
IKJEFLGH	0000	05:49:03	560	IFX0040/JOB00337
IEBCULET	0000	05:49:03	2000	IFX0040/JOB00337
IGFC80	0000	05:49:03	1200	IFX0040/JOB00337
IEFAB4E5	0000	05:49:03	2240	IFX0040/JOB00337
ICGDSSCN	0000	05:49:03	3280	IFX0040/JOB00337
IEEMB809	0004	05:49:04	3440	IFX0040/JOB00337
BLSCPOIN	0000	05:49:04	1360	IFX0040/JOB00337
AHLVCON	0000	05:49:04	400	IFX0040/JOB00337
HMASMMPA	0000	05:49:05	2960	IFX0040/JOB00337
ICKRD01	0000	05:49:05	2000	IFX0040/JOB00337
ICGDSA01	0000	05:49:05	3040	IFX0040/JOB00337
IEAVTSSE	0000	05:48:59	5280	IFX0041/JOB00338
IFCETRN8	0000	05:49:06	2000	IFX0041/JOB00338
IKJEFF03	0000	05:49:06	3040	IFX0041/JOB00338
IEAVNP1B	0008	05:49:06	720	IFX0041/JOB00338
IFG0200W	0000	05:49:06	2160	IFX0041/JOB00338
IEBCONH2	0000	05:49:07	720	IFX0041/JOB00338
IRBMFMPR	0000	05:49:07	10400	IFX0041/JOB00338
IECVHIDT	0000	05:49:07	240	IFX0041/JOB00338
IGE0404C	0000	05:49:08	1600	IFX0041/JOB00338
IGG019B0	0000	05:49:08	400	IFX0041/JOB00338
IEFXVNSL	0000	05:49:08	240	IFX0041/JOB00338
