module	as370_rc	as370_flagged	as370_severity	as370_messages	ifox_rc	ifox_flagged	ifox_severity	ifox_messages	tool	first_diff	len_ifox	len_as370	dlib	signal	owner	excluded
IRBMFISP	0				0000				identical				text		source	
IRBMFITR	0				0000				identical				text		source	
IRBMFIWK	0				0000				identical				holes		source	
IRBMFLAV	0				0000				identical				text		source	
IRBMFLCV	0				0000				identical				holes		source	
IRBMFLDV	0				0000				identical				holes		source	
IRBMFLHV	0				0000				identical				holes		source	
IRBMFLMV	0				0000				identical				identical|unpaired		source	
IRBMFLPV	0				0000				identical				holes		source	
IRBMFLSV	0				0000				identical				text		source	
IRBMFLTV	0				0000				identical				holes		source	
IRBMFLWV	0				0000				identical				holes		source	
IRBMFMFC	0				0000				identical				text		source	
IRBMFMLN	0				0000				identical				holes		source	
IRBMFMPR	0				0000				identical				holes		source	
IRBMFRCR	0				0000				identical				holes		source	
IRBMFRDR	0				0000				identical				holes		source	
IRBMFRGM	0				0000				identical				length		source	
IRBMFRHR	0				0000				identical				holes		source	
IRBMFRPR	0				0000				identical				holes		source	
IRBMFRSR	0				0000				identical				text		source	
IRBMFRTR	0				0000				identical				text		source	
IRBMFRWR	0				0000				identical				holes		source	
IRBMFSAR	0				0000				identical				length		source	
IRBMFSDE	0				0000				identical				holes		source	
IRBMFTCH	0				0000				identical				no-pair		source	
IRBMFTMA	0				0000				identical				holes		source	
IRBMFTRM	0				0000				identical				length		source	
IRBMFTTB	0				0000				identical				identical		source	
ISDACNFG	0				0000				identical				length		source	
ISDAGET0	0				0000				identical				identical		source	
ISDAHEXP	0				0000				identical				length		source	
ISDAOPT0	0				0000				identical				length		source	
ISDAPAD1	0				0000				identical				length		source	
ISDAPARM	0				0000				identical				length		source	
ISDAPWR0	0				0000				identical				identical		source	
ISDAPWR1	0				0000				identical				identical		source	
ISDASDA0	0				0000				identical				length		source	
ISDASUM2	0				0000				identical				length		source	
ISTAICCK	0				0000				identical				identical		source	
ISTAICIR	0				0000				identical				length		source	
ISTAICPT	0				0000				identical				length		source	
ISTAICTN	0				0000				identical				length		source	
ISTAPC11	0				0000				identical				length		source	
ISTAPC12	0				0000				identical				identical		source	
ISTAPC22	0				0000				identical				text		source	
ISTAPC23	0				0000				identical				length		source	
ISTAPC25	0				0000				identical				text		source	
ISTAPC31	0				0000				identical				length		source	
ISTAPC32	0				0000				identical				length		source	
ISTAPC33	0				0000				identical				identical		source	
ISTAPC34	0				0000				identical				identical		source	
ISTAPC35	0				0000				identical				length		source	
ISTAPC36	0				0000				identical				length		source	
ISTAPC37	0				0000				identical				mixed		source	
ISTAPC38	0				0000				identical				mixed		source	
ISTAPC41	0				0000				identical				holes		source	
ISTAPC51	0				0000				identical				length		source	
ISTAPC52	0				0000				identical				length		source	
ISTAPC53	0				0000				identical				identical		source	
ISTAPC54	0				0000				identical				length		source	
ISTAPC55	0				0000				identical				mixed		source	
ISTAPC56	0				0000				identical				text		source	
ISTAPC57	0				0000				identical				length		source	
ISTAPC58	0				0000				identical				mixed		source	
ISTAPC59	0				0000				identical				mixed		source	
ISTAPC61	0				0000				identical				length		source	
ISTAPC62	0				0000				identical				length		source	
ISTAPC63	0				0000				identical				mixed		source	
ISTAPC64	0				0000				identical				identical		source	
ISTAPC66	0				0000				identical				length		source	
ISTAPC83	0				0000				identical				length		source	
ISTAPC84	0				0000				identical				length		source	
ISTAPM69	0				0000				identical				holes		source	
ISTATM00	0				0000				identical				length		source	
ISTATM10	0				0000				identical				length		source	
ISTAUCAG	0				0000				identical				identical		source	
ISTAUCAT	0				0000				identical				identical		source	
ISTCC010	0				0000				identical				holes		source	
ISTCC011	0				0000				identical				identical		source	
ISTCC012	0				0000				identical				holes		source	
ISTCC013	0				0000				identical				text		source	
ISTCC014	0				0000				identical				text		source	
ISTCC015	0				0000				identical				identical		source	
ISTCC016	0				0000				identical				holes		source	
ISTCFCDP	0				0000				identical				holes		source	
ISTCFCPC	0				0000				identical				mixed		source	
ISTCFCPO	0				0000				identical				holes		source	
ISTCFCR1	0				0000				identical				length		source	
ISTCFCR2	0				0000				identical				text		source	
ISTCFCRP	0				0000				identical				identical		source	
ISTCFCS1	0				0000				identical				length		source	
ISTCFCS2	0				0000				identical				length		source	
ISTCFF3D	0				0000				identical				text		source	
ISTCFMMI	0				0000				identical				identical		source	
ISTCFMTM	0				0000				identical				length		source	
ISTCRCR4	0				0000				identical				identical		source	
ISTCSCAC	0				0000				identical				length		source	
ISTCSCAQ	0				0000				identical				length		source	
ISTCSCCL	0				0000				identical				identical		source	
ISTCSCLG	0				0000				identical				length		source	
ISTCSCMR	0				0000				identical				length		source	
ISTCSCPS	0				0000				identical				mixed		source	
ISTCSCRL	0				0000				identical				length		source	
ISTDCC00	0				0000				identical				length		source	
ISTDCC02	0				0000				identical				length		source	
ISTDCC10	0				0000				identical				holes		source	
ISTDCC11	0				0000				identical				length		source	
ISTDCC12	0				0000				identical				holes		source	
ISTDCC13	0				0000				identical				identical		source	
ISTDCC20	0				0000				identical				identical		source	
ISTDCC21	0				0000				identical				length		source	
ISTDCC22	0				0000				identical				identical		source	
ISTDCC23	0				0000				identical				holes		source	
ISTDCC24	0				0000				identical				holes		source	
ISTDCC25	0				0000				identical				length		source	
ISTDCC30	0				0000				identical				mixed		source	
ISTDCC31	0				0000				identical				identical		source	
ISTDCC32	0				0000				identical				identical		source	
ISTDCC35	0				0000				identical				length		source	
ISTDCC40	0				0000				identical				length		source	
ISTDCC41	0				0000				identical				holes		source	
ISTDCC42	0				0000				identical				identical		source	
ISTDCC50	0				0000				identical				length		source	
ISTDCC51	0				0000				identical				length		source	
ISTDCC60	0				0000				identical				mixed		source	
ISTDCC61	0				0000				identical				length		source	
ISTDCC80	0				0000				identical				length		source	
ISTDCC81	0				0000				identical				length		source	
ISTDCC85	0				0000				identical				identical		source	
ISTDVCBA	0				0000				identical				identical		source	
ISTDVCRC	0				0000				identical				identical		source	
ISTEC000	0				0000				identical				holes		source	
ISTEC123	0				0000				identical				holes		source	
ISTEC456	0				0000				identical				holes		source	
ISTEC789	0				0000				identical				holes		source	
ISTESC01	0				0000				identical				identical		source	
ISTESC02	0				0000				identical				identical		source	
ISTIC000	0				0000				identical				length		source	
ISTIC001	0				0000				identical				holes		source	
ISTIC002	0				0000				identical				length		source	
ISTIC003	0				0000				identical				holes		source	
ISTIC004	0				0000				identical				holes		source	
ISTIC005	0				0000				identical				holes		source	
ISTIC006	0				0000				identical				length		source	
ISTIC007	0				0000				identical				holes		source	
ISTIC008	0				0000				identical				length		source	
ISTIC009	0				0000				identical				holes		source	
ISTIC00A	0				0000				identical				length		source	
ISTINC02	0				0000				identical				holes		source	
ISTINC05	0				0000				identical				length		source	
ISTINC32	0				0000				identical				mixed		source	
ISTINCA0	0				0000				identical				holes		source	
ISTINCAW	0				0000				identical				holes		source	
ISTINCBL	0				0000				identical				text		source	
ISTINCCC	0				0000				identical				identical		source	
ISTINCCF	0				0000				identical				holes		source	
ISTINCCL	0				0000				identical				length		source	
ISTINCD0	0				0000				identical				identical		source	
ISTINCD1	0				0000				identical				holes		source	
ISTINCD2	0				0000				identical				length		source	
ISTINCD3	0				0000				identical				identical		source	
ISTINCD4	0				0000				identical				length		source	
ISTINCD5	0				0000				identical				length		source	
ISTINCD6	0				0000				identical				holes		source	
ISTINCD7	0				0000				identical				identical		source	
ISTINCD8	0				0000				identical				identical		source	
ISTINCD9	0				0000				identical				holes		source	
ISTINCDL	0				0000				identical				holes		source	
ISTINCDP	0				0000				identical				length		source	
ISTINCDT	0				0000				identical				identical		source	
ISTINCDU	0				0000				identical				holes		source	
ISTINCE0	0				0000				identical				identical		source	
ISTINCE1	0				0000				identical				holes		source	
ISTINCE2	0				0000				identical				holes		source	
ISTINCE3	0				0000				identical				identical		source	
ISTINCE4	0				0000				identical				holes		source	
ISTINCE5	0				0000				identical				holes		source	
ISTINCE6	0				0000				identical				holes		source	
ISTINCE7	0				0000				identical				holes		source	
ISTINCE8	0				0000				identical				length		source	
ISTINCE9	0				0000				identical				identical		source	
ISTINCF1	0				0000				identical				identical		source	
ISTINCF3	0				0000				identical				identical		source	
ISTINCF4	0				0000				identical				holes		source	
ISTINCF9	0				0000				identical				holes		source	
ISTINCFE	0				0000				identical				identical		source	
ISTINCFM	0				0000				identical				holes		source	
ISTINCFS	0				0000				identical				length		source	
ISTINCHT	0				0000				identical				holes		source	
ISTINCIB	0				0000				identical				holes		source	
ISTINCIO	0				0000				identical				length		source	
ISTINCIP	0				0000				identical				identical		source	
ISTINCIT	0				0000				identical				holes		source	
ISTINCL0	0				0000				identical				identical		source	
ISTINCL1	0				0000				identical				length		source	
ISTINCL2	0				0000				identical				holes		source	
ISTINCL3	0				0000				identical				length		source	
ISTINCL4	0				0000				identical				holes		source	
ISTINCL5	0				0000				identical				holes		source	
ISTINCL6	0				0000				identical				identical		source	
ISTINCL7	0				0000				identical				holes		source	
ISTINCL8	0				0000				identical				identical		source	
ISTINCLF	0				0000				identical				identical		source	
ISTINCLM	0				0000				identical				identical		source	
ISTINCMD	0				0000				identical				mixed		source	
ISTINCMR	0				0000				identical				mixed		source	
ISTINCMS	0				0000				identical				length		source	
ISTINCMY	0				0000				identical				length		source	
ISTINCNS	0				0000				identical				length		source	
ISTINCOE	0				0000				identical				holes		source	
ISTINCOI	0				0000				identical				holes		source	
ISTINCOQ	0				0000				identical				length		source	
ISTINCOS	0				0000				identical				identical		source	
ISTINCPD	0				0000				identical				identical		source	
ISTINCPH	0				0000				identical				length		source	
ISTINCQB	0				0000				identical				holes		source	
ISTINCQE	0				0000				identical				length		source	
ISTINCR1	0				0000				identical				holes		source	
ISTINCR2	0				0000				identical				holes		source	
ISTINCR3	0				0000				identical				identical		source	
ISTINCR4	0				0000				identical				length		source	
ISTINCR5	0				0000				identical				holes		source	
ISTINCR6	0				0000				identical				length		source	
ISTINCRD	0				0000				identical				length		source	
ISTINCRF	0				0000				identical				holes		source	
ISTINCRP	0				0000				identical				length		source	
ISTINCRR	0				0000				identical				identical		source	
ISTINCRS	0				0000				identical				holes		source	
ISTINCS1	0				0000				identical				identical		source	
ISTINCSD	0				0000				identical				holes		source	
ISTINCSH	0				0000				identical				holes		source	
ISTINCSM	0				0000				identical				identical		source	
ISTINCST	0				0000				identical				length		source	
ISTINCTE	0				0000				identical				identical		source	
ISTINCTM	0				0000				identical				holes		source	
ISTINCTR	0				0000				identical				length		source	
ISTINCU0	0				0000				identical				holes		source	
ISTINCU1	0				0000				identical				holes		source	
ISTINCU2	0				0000				identical				holes		source	
ISTINCU3	0				0000				identical				holes		source	
ISTINCU4	0				0000				identical				holes		source	
ISTINCU5	0				0000				identical				holes		source	
ISTINCU6	0				0000				identical				text		source	
ISTINCU7	0				0000				identical				identical		source	
