module	as370_rc	as370_flagged	as370_severity	as370_messages	ifox_rc	ifox_flagged	ifox_severity	ifox_messages	tool	first_diff	len_ifox	len_as370	dlib	signal	owner	excluded
IFG0554P	8	6	8	Undefined symbol | Undefined operation code	0000				cards	0x00002	1240	1208	length	as370 alone flags	cc370	
IFG0551F	8	3	8	Undefined symbol | Undefined operation code	0000				bytes	0x000bc	1232	1224	length	as370 alone flags	cc370	
IKJEFA24	8	1	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				cards	0x0046a	1224	1224	no-pair	as370 alone flags	cc370	
IFNX3B	8	13	8	Undefined symbol	0000				bytes	0x00060	1214	1208	length	as370 alone flags	cc370	
IFCSSOFT	8	1	8	Undefined symbol	0000				bytes	0x00007	1183	1137	length	as370 alone flags	cc370	
IFG0195K	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x00055	1152	1152	length	as370 alone flags	cc370	
IFG0196M	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x0032a	1152	1152	text	as370 alone flags	cc370	
IFG0202E	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x002f6	1144	1136	length	as370 alone flags	cc370	
IEFRPREP	8	2	8	Undefined symbol	0000				bytes	0x000a2	1130	1130	length	as370 alone flags	cc370	
BLSUVSAR	12	2	12	IFO231 Duplication factor uses a symbol not previously defined  - MOD1L | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved | IFO231 Duplication factor uses a symbol not previously defined  - MOD2L	0000				cards	0x0001f	1120	1096	length	as370 alone flags	cc370	
IFDOLT57	8	1	8	Undefined symbol	0000				bytes	0x000c4	1110	1110	mixed	as370 alone flags	cc370	
IFG0232S	8	1	8	Undefined symbol	0000				bytes	0x00090	1104	1104	mixed	as370 alone flags	cc370	
IEESB670	8	3	8	Undefined symbol	0000				cards	0x0006d	1103	1039	length	as370 alone flags	cc370	
IFG0196X	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x00384	1088	1088	length	as370 alone flags	cc370	
IFG0551H	8	8	8	Undefined symbol | Undefined operation code	0000				cards	0x000c2	1080	1016	length	as370 alone flags	cc370	
IGG019PD	8	3	8	Undefined symbol	0000				cards	0x00272	1080	1201	length	as370 alone flags	cc370	
IGG0203A	8	3	8	Undefined symbol | Undefined operation code	0000				cards	0x00004	1075	989	length	as370 alone flags	cc370	
IFG0553P	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x00200	1072	1064	length	as370 alone flags	cc370	
IFG0200V	8	4	8	Undefined symbol | Undefined operation code	0000				cards	0x0004c	1064	1048	length	as370 alone flags	cc370	
IEECVETU	8	9	8	Undefined symbol	0000				bytes	0x000be	1049	1049	text	as370 alone flags	cc370	
IGE0002A	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - PATCH1 | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x00046	1042	434	length	as370 alone flags	cc370	
BLSUHELP	8	2	8	Undefined symbol	0000				cards	0x00071	1008	1008	length	as370 alone flags	cc370	
IGG0192C	8	1	8	Undefined symbol	0000				bytes	0x00152	996	996	length	as370 alone flags	cc370	
IFCET003	8	1	8	Undefined symbol	0000				cards	0x00066	983	887	length	as370 alone flags	cc370	
IFG0195H	8	3	8	Undefined symbol | Undefined operation code	0000				bytes	0x00044	968	968	length	as370 alone flags	cc370	
IFG0193E	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x002d4	944	944	length	as370 alone flags	cc370	
IFG0202F	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x0003e	912	904	length	as370 alone flags	cc370	
IEESB665	8	3	8	Undefined symbol	0000				cards	0x000f7	907	843	length	as370 alone flags	cc370	
BLSRRDPU	12	2	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved | IFO231 Duplication factor uses a symbol not previously defined  - MODPARML	0000				cards	0x0001f	904	872	length	as370 alone flags	cc370	
IFG0195U	8	1	8	Undefined symbol	0000				bytes	0x00070	904	896	length	as370 alone flags	cc370	
IFG0196N	8	3	8	Undefined symbol | Undefined operation code	0000				cards	0x00165	896	888	length	as370 alone flags	cc370	
BLSRLIST	8	6	8	Undefined symbol	0000				cards	0x0007b	888	888	length	as370 alone flags	cc370	
IFG0200W	8	17	8	Undefined symbol | Undefined operation code	0000				cards	0x00026	856	752	length	as370 alone flags	cc370	
IGC0010E	8	3	8	Undefined symbol	0000				bytes	0x00067	838	838	length	as370 alone flags	cc370	
BLSRDUDR	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	832	808	length	as370 alone flags	cc370	
BLSRDULS	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	816	784	length	as370 alone flags	cc370	
IEFIB645	8	3	8	Undefined symbol	0000				cards	0x0004b	800	748	length	as370 alone flags	cc370	
BLSRTCBX	8	6	8	Undefined symbol	0000				cards	0x00075	760	760	length	as370 alone flags	cc370	
IFG0196Q	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x0006b	736	728	length	as370 alone flags	cc370	
HEWLDRGO	8	1	8	Undefined symbol	0000				bytes	0x00056	696	696	mixed	as370 alone flags	cc370	
IFG0196O	8	2	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined operation code	0000				bytes	0x00080	664	656	mixed	as370 alone flags	cc370	
IFG0551T	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x00061	664	664	length	as370 alone flags	cc370	
BLSRESAR	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				bytes	0x00025	616	584	length	as370 alone flags	cc370	
BLSREVAL	8	6	8	Undefined symbol	0000				cards	0x001f9	576	576	length	as370 alone flags	cc370	
IFDOLT42	8	3	8	Undefined symbol	0000				bytes	0x00037	574	574	text	as370 alone flags	cc370	
BLSRESPU	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				bytes	0x00025	568	544	length	as370 alone flags	cc370	
SECLOADA	8	2	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined operation code	0000				cards	0x00157	536	528	length	as370 alone flags	cc370	
BLSRPHGE	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	528	496	length	as370 alone flags	cc370	
BLSRRDGE	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	504	480	length	as370 alone flags	cc370	
BLSREQU	8	6	8	Undefined symbol	0000				cards	0x00075	496	496	length	as370 alone flags	cc370	
BLSRSAGC	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	496	472	length	as370 alone flags	cc370	
IFG0195D	8	2	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined operation code	0000				bytes	0x00068	472	456	length	as370 alone flags	cc370	
BLSRESGC	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	464	432	length	as370 alone flags	cc370	
BLSRSAAR	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	464	432	length	as370 alone flags	cc370	
BLSRPHAR	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				bytes	0x0001f	456	424	length	as370 alone flags	cc370	
BLSUINI1	8	1	8	Undefined symbol	0000				cards	0x000c0	440	440	length	as370 alone flags	cc370	
BLSRRDAR	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	432	408	length	as370 alone flags	cc370	
IFNX4S	8	1	8	Undefined symbol	0000				cards	0x00008	429	406	mixed	as370 alone flags	cc370	
BLSRSAPU	12	1	12	IFO231 Duplication factor uses a symbol not previously defined  - GENPARML | IFO217 Relocatable duplication factor - an absolute expression is required | IFO206 Duplication factor error - no storage reserved	0000				cards	0x0001f	416	392	length	as370 alone flags	cc370	
IEFISEXR	8	3	8	Undefined symbol	0000				cards	0x00041	364	304	length	as370 alone flags	cc370	
IFNX1S	8	30	8	Undefined symbol	0000				cards	0x00056	339	339	text	as370 alone flags	cc370	
IEECVFTR	8	9	8	Undefined symbol	0000				bytes	0x0008a	302	302	text	as370 alone flags	cc370	
IGC0009D	8	1	8	Undefined operation code	0000				bytes	0x00013	279	275	length	as370 alone flags	cc370	
IFG0195G	8	2	8	Undefined symbol | Undefined operation code	0000				bytes	0x00054	208	208	text	as370 alone flags	cc370	
HEWLFBTP	8	2	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				length	as370 alone flags	cc370	
IEAVGTCL	8	2	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				identical	as370 alone flags	cc370	
IEECVETH	8	3	8	Undefined symbol	0000				identical				identical	as370 alone flags	cc370	
IEECVETP	8	3	8	Undefined symbol	0000				identical				identical	as370 alone flags	cc370	
IEECVETQ	8	3	8	Undefined symbol	0000				identical				holes	as370 alone flags	cc370	
IEECVETR	8	3	8	Undefined symbol	0000				identical				identical	as370 alone flags	cc370	
IEECVETV	8	3	8	Undefined symbol	0000				identical				length	as370 alone flags	cc370	
IEECVFTM	8	2	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				length	as370 alone flags	cc370	
IEECVFTO	8	3	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				length	as370 alone flags	cc370	
IEECVFTQ	8	2	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				length	as370 alone flags	cc370	
IEHPROG1	8	3	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0)	0000				bytes	0x00000	0	4844	length	as370 alone flags	cc370	
IGC070	8	2	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				text	as370 alone flags	cc370	
ISTINCU7	8	329	8	Addressability error - no active USING covers the operand's section (base and displacement set to 0) | Undefined symbol | Undefined operation code	0000				cards	0x00000	0	2422	length	as370 alone flags	cc370	
ISTZFMAA	8	1	8	This card was consumed as a continuation and the statement on it discarded (IFOX00 does not even warn here; the card's columns 1-15 are blank)	0000				identical				text	as370 alone flags	cc370	
AMDPRMST	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	cards	0x00ff8	4445	4447	length	IFOX00 alone flags	cc370	
IEAVSY50	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00049	4312	4328	length	IFOX00 alone flags	cc370	
IEAVELK	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	identical	0x0006f	4178	4178	mixed	IFOX00 alone flags	cc370	
IEAVRTI0	0				0008	1	8	IFO007 USAGE OF &CODE IS INCONSISTENT WITH ITS DECLARATION	bytes	0x0002b	3792	3808	length	IFOX00 alone flags	cc370	
IEAVSETS	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	identical	0x00069	3588	3588	mixed	IFOX00 alone flags	cc370	
IKJCT435	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	cards	0x00398	3302	3430	length	IFOX00 alone flags	cc370	
IEAVRCF	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	cards	0x00035	3136	3168	length	IFOX00 alone flags	cc370	
IEAVPSI	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	bytes	0x00459	2768	2768	mixed	IFOX00 alone flags	cc370	
IKJEBECI	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00028	2692	2692	no-pair	IFOX00 alone flags	cc370	
IEESTPRS	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	cards	0x00047	2421	2461	length	IFOX00 alone flags	cc370	
IKJEBEUI	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00026	2104	2104	no-pair	IFOX00 alone flags	cc370	
IEAVPFTE	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	cards	0x0003b	1989	2037	length	IFOX00 alone flags	cc370	
IKJEBEDE	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	cards	0x006f1	1896	1783	no-pair	IFOX00 alone flags	cc370	
IEAVPCB	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	bytes	0x0005d	1886	1882	length	IFOX00 alone flags	cc370	
IKJEBECO	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00026	1880	1880	no-pair	IFOX00 alone flags	cc370	
IKJEBEFC	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	bytes	0x00026	1844	1844	no-pair	IFOX00 alone flags	cc370	
IEAVSQA	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	cards	0x0007f	1764	1780	length	IFOX00 alone flags	cc370	
IEAVTRT1	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	identical	0x005e0	1727	1727	text	IFOX00 alone flags	cc370	
IEAVLK02	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	identical	0x002a4	1716	1716	mixed	IFOX00 alone flags	cc370	
IKJEBEDX	0				0008	1	8	IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION	bytes	0x00028	1698	1698	no-pair	IFOX00 alone flags	cc370	
IKJEES75	0				0008	1	8	IFO092 KEYWORD PARAMETER DATE UNDEFINED IN MACRO DEFINITION | IFO092 KEYWORD PARAMETER PTF UNDEFINED IN MACRO DEFINITION	bytes	0x0051d	1602	1602	text	IFOX00 alone flags	cc370	
